,Date,Team,name,Notes,year_start,year_end,position,height,weight,birth_date,college,Strains/Sprains,Dislocations,Arm Fractures,Leg Fractures,Injury Type,Estimated Medical Costs (2012)
4764,2016-02-01,Kings,Ben McLemore,sore/sprained right wrist (DTD),2014,2018,G,5-Jun,195,1993-02-11,University of Kansas,TRUE,FALSE,FALSE,FALSE,Strain/Sprain,3175
4765,2016-02-01,Mavericks,Deron Williams,bruised hip (DTD),2006,2017,G,3-Jun,200,1984-06-26,University of Illinois at Urbana-Champaign,FALSE,FALSE,FALSE,FALSE,No Index,No Index
4766,2016-02-02,Rockets,Montrezl Harrell,illness (DTD),2016,2018,F-C,8-Jun,240,1994-01-26,University of Louisville,FALSE,FALSE,FALSE,FALSE,No Index,No Index
4767,2016-02-03,Bulls,Jimmy Butler,left knee tendinitis (DTD),2012,2018,F-G,8-Jun,236,1989-09-14,Marquette University,FALSE,FALSE,FALSE,FALSE,No Index,No Index
4768,2016-02-03,Heat,Tyler Johnson,surgery on left shoulder (out indefinitely),2015,2018,G,4-Jun,186,1992-05-07,"California State University, Fresno",FALSE,FALSE,FALSE,FALSE,No Index,No Index
4769,2016-02-03,Hornets,Kemba Walker,sore left knee (DTD),2012,2018,G,1-Jun,172,1990-05-08,University of Connecticut,FALSE,FALSE,FALSE,FALSE,No Index,No Index
4770,2016-02-03,Nuggets,Darrell Arthur,sore left quadricep (DTD),2009,2018,F,9-Jun,235,1988-03-25,University of Kansas,FALSE,FALSE,FALSE,FALSE,No Index,No Index
4771,2016-02-04,Pistons,Kentavious Caldwell-Pope,strained groin (CBC) / strained core muscle (P) (DTD),2014,2018,G,5-Jun,205,1993-02-18,University of Georgia,TRUE,FALSE,FALSE,FALSE,Strain/Sprain,3175
4772,2016-02-04,Rockets,Sam Dekker,sore lower back (DTD),2016,2018,F,9-Jun,230,1994-05-06,University of Wisconsin,FALSE,FALSE,FALSE,FALSE,No Index,No Index
4773,2016-02-05,Clippers,Austin Rivers,fractured left hand (DTD),2013,2018,G,4-Jun,200,1992-08-01,Duke University,FALSE,FALSE,FALSE,FALSE,No Index,No Index
4774,2016-02-05,Knicks,Lance Thomas,concussion (DTD),2012,2018,F,8-Jun,235,1988-04-24,Duke University,FALSE,FALSE,FALSE,FALSE,No Index,No Index
4775,2016-02-05,Magic,Tobias Harris,sore left ankle (DTD),2012,2018,F,9-Jun,235,1992-07-15,University of Tennessee,FALSE,FALSE,FALSE,FALSE,No Index,No Index
4776,2016-02-06,76ers,Ish Smith,sprained left ankle (DTD),2011,2018,G,Jun-00,175,1988-07-05,Wake Forest University,TRUE,FALSE,FALSE,FALSE,Strain/Sprain,3175
4777,2016-02-06,Blazers,Allen Crabbe,illness (DTD),2014,2018,G-F,6-Jun,210,1992-04-09,University of California,FALSE,FALSE,FALSE,FALSE,No Index,No Index
4778,2016-02-06,Bulls,Jimmy Butler,sprained left knee (DTD),2012,2018,F-G,8-Jun,236,1989-09-14,Marquette University,TRUE,FALSE,FALSE,FALSE,Strain/Sprain,3175
4779,2016-02-06,Cavaliers,Kevin Love,bruised left quadriceps (DTD),2009,2018,F,10-Jun,251,1988-09-07,"University of California, Los Angeles",FALSE,FALSE,FALSE,FALSE,No Index,No Index
4780,2016-02-06,Jazz,Trey Burke,flu (DTD),2014,2017,G,1-Jun,191,1992-11-12,University of Michigan,FALSE,FALSE,FALSE,FALSE,No Index,No Index
4781,2016-02-06,Rockets,Sam Dekker,sore lower back (DTD),2016,2018,F,9-Jun,230,1994-05-06,University of Wisconsin,FALSE,FALSE,FALSE,FALSE,No Index,No Index
4782,2016-02-06,Spurs,Matt Bonner,sore/strained left calf (DTD),2005,2016,F,10-Jun,235,1980-04-05,University of Florida,TRUE,FALSE,FALSE,FALSE,Strain/Sprain,3175
4783,2016-02-07,Kings,Ben McLemore,sprained right wrist (DTD),2014,2018,G,5-Jun,195,1993-02-11,University of Kansas,TRUE,FALSE,FALSE,FALSE,Strain/Sprain,3175
4784,2016-02-07,Kings,Rudy Gay,sprained left ankle (DTD),2007,2018,F,8-Jun,230,1986-08-17,University of Connecticut,TRUE,FALSE,FALSE,FALSE,Strain/Sprain,3175
4785,2016-02-08,Bulls,Derrick Rose,general soreness (DTD),2009,2018,G,3-Jun,190,1988-10-04,University of Memphis,FALSE,FALSE,FALSE,FALSE,No Index,No Index
4786,2016-02-08,Clippers,Paul Pierce,rest (DTD),1999,2017,F-G,7-Jun,235,1977-10-13,University of Kansas,FALSE,FALSE,FALSE,FALSE,No Index,No Index
4787,2016-02-08,Warriors,Festus Ezeli,surgery on left knee to remove loose bodies (out indefinitely),2013,2016,C,11-Jun,255,1989-10-21,Vanderbilt University,FALSE,FALSE,FALSE,FALSE,No Index,No Index
4788,2016-02-09,Nets,Willie Reed,sore groin (DTD) (Y),2016,2018,F-C,10-Jun,220,1990-05-16,Saint Louis University,FALSE,FALSE,FALSE,FALSE,No Index,No Index
4789,2016-02-09,Rockets,Sam Dekker,sore lower back (DTD),2016,2018,F,9-Jun,230,1994-05-06,University of Wisconsin,FALSE,FALSE,FALSE,FALSE,No Index,No Index
4790,2016-02-09,Spurs,Kyle Anderson,illness (DTD),2015,2018,F-G,9-Jun,230,1993-09-20,"University of California, Los Angeles",FALSE,FALSE,FALSE,FALSE,No Index,No Index
4791,2016-02-09,Spurs,Matt Bonner,strained left calf (DTD),2005,2016,F,10-Jun,235,1980-04-05,University of Florida,TRUE,FALSE,FALSE,FALSE,Strain/Sprain,3175
4792,2016-02-10,76ers,Nerlens Noel,right knee patella tendinitis (DTD),2015,2018,C-F,11-Jun,228,1994-04-10,University of Kentucky,FALSE,FALSE,FALSE,FALSE,No Index,No Index
4793,2016-02-10,Magic,Jason Smith,back spasms (DTD),2008,2018,F-C,Jul-00,245,1986-03-02,Colorado State University,FALSE,FALSE,FALSE,FALSE,No Index,No Index
4794,2016-02-10,Pistons,Reggie Bullock,fractured nose (DTD),2014,2018,G-F,7-Jun,205,1991-03-16,University of North Carolina,FALSE,FALSE,FALSE,FALSE,No Index,No Index
4795,2016-02-10,Pistons,Spencer Dinwiddie,sore ankle (DTD),2015,2018,G,6-Jun,200,1993-04-06,University of Colorado,FALSE,FALSE,FALSE,FALSE,No Index,No Index
4796,2016-02-11,Hornets,Michael Kidd-Gilchrist,torn labrum in right shoulder (out for season),2013,2018,F,7-Jun,232,1993-09-26,University of Kentucky,FALSE,FALSE,FALSE,FALSE,No Index,No Index
4797,2016-02-11,Pelicans,Tyreke Evans,surgery on right knee (out for season),2010,2018,G-F,6-Jun,220,1989-09-19,University of Memphis,FALSE,FALSE,FALSE,FALSE,No Index,No Index
4798,2016-02-17,Heat,Chris Bosh,blood clots (out for season),2004,2016,F-C,11-Jun,235,1984-03-24,Georgia Institute of Technology,FALSE,FALSE,FALSE,FALSE,No Index,No Index
4799,2016-02-18,Bucks,Jerryd Bayless,hyperextended knee (DTD),2009,2018,G,3-Jun,200,1988-08-20,University of Arizona,FALSE,FALSE,FALSE,FALSE,No Index,No Index
4800,2016-02-18,Celtics,Kelly Olynyk,bruised right shoulder (DTD),2014,2018,C-F,Jul-00,238,1991-04-19,Gonzaga University,FALSE,FALSE,FALSE,FALSE,No Index,No Index
4801,2016-02-18,Hornets,Spencer Hawes,strained lower back (DTD),2008,2017,C-F,1-Jul,245,1988-04-28,University of Washington,TRUE,FALSE,FALSE,FALSE,Strain/Sprain,3175
4802,2016-02-18,Spurs,Kawhi Leonard,tightness in left calf (DTD),2012,2018,F,7-Jun,230,1991-06-29,San Diego State University,FALSE,FALSE,FALSE,FALSE,No Index,No Index
4803,2016-02-19,Bucks,Jerryd Bayless,sprained left knee (DTD),2009,2018,G,3-Jun,200,1988-08-20,University of Arizona,TRUE,FALSE,FALSE,FALSE,Strain/Sprain,3175
4804,2016-02-19,Heat,Dwyane Wade,sore left knee (DTD),2004,2018,G,4-Jun,220,1982-01-17,Marquette University,FALSE,FALSE,FALSE,FALSE,No Index,No Index
4805,2016-02-19,Suns,Alex Len,sprained right ankle (DTD),2014,2018,C,1-Jul,260,1993-06-16,University of Maryland,TRUE,FALSE,FALSE,FALSE,Strain/Sprain,3175
4806,2016-02-19,Mavericks,John Jenkins,undisclosed (DTD) (CBC),2013,2017,G,4-Jun,215,1991-03-06,Vanderbilt University,FALSE,FALSE,FALSE,FALSE,No Index,No Index
4807,2016-02-20,Warriors,Andrew Bogut,strained right Achilles (DTD),2006,2018,C,Jul-00,260,1984-11-28,University of Utah,TRUE,FALSE,FALSE,FALSE,Strain/Sprain,3175
4808,2016-02-21,Cavaliers,Iman Shumpert,sprained left shoulder (DTD),2012,2018,G,5-Jun,220,1990-06-26,Georgia Institute of Technology,TRUE,FALSE,FALSE,FALSE,Strain/Sprain,3175
4809,2016-02-21,Cavaliers,Mo Williams,knee injury (DTD),2004,2016,G,1-Jun,198,1982-12-19,University of Alabama,FALSE,FALSE,FALSE,FALSE,No Index,No Index
4810,2016-02-21,Grizzlies,Tony Allen,sore left knee (DTD),2005,2018,G-F,4-Jun,213,1982-01-11,Oklahoma State University,FALSE,FALSE,FALSE,FALSE,No Index,No Index
4811,2016-02-22,Pistons,Anthony Tolliver,sprained MCL in right knee (DTD),2009,2018,F-C,8-Jun,240,1985-06-01,Creighton University,TRUE,FALSE,FALSE,FALSE,Strain/Sprain,3175
4812,2016-02-24,76ers,T.J. McConnell,sprained right ankle (DTD),2016,2018,G,2-Jun,200,1992-03-25,University of Arizona,TRUE,FALSE,FALSE,FALSE,Strain/Sprain,3175
4813,2016-02-24,Bulls,Derrick Rose,right hamstring tendinitis (DTD),2009,2018,G,3-Jun,190,1988-10-04,University of Memphis,FALSE,FALSE,FALSE,FALSE,No Index,No Index
4814,2016-02-24,Pistons,Stanley Johnson,sprained right shoulder (DTD),2016,2018,F,7-Jun,245,1996-05-29,University of Arizona,TRUE,FALSE,FALSE,FALSE,Strain/Sprain,3175
4815,2016-02-25,Cavaliers,Mo Williams,left knee chondromalacia (DTD),2004,2016,G,1-Jun,198,1982-12-19,University of Alabama,FALSE,FALSE,FALSE,FALSE,No Index,No Index
4816,2016-02-25,Pelicans,Bryce Dejean-Jones,fractured right wrist (surgery) (out for season),2016,2016,G,6-Jun,209,1992-08-21,Iowa State University,FALSE,FALSE,TRUE,TRUE,Arm Fracture,7666
4817,2016-02-26,Cavaliers,Mo Williams,left knee injury (DTD),2004,2016,G,1-Jun,198,1982-12-19,University of Alabama,FALSE,FALSE,FALSE,FALSE,No Index,No Index
4818,2016-02-26,Kings,Rajon Rondo,right thumb tendinitis (DTD),2007,2018,G,1-Jun,186,1986-02-22,University of Kentucky,FALSE,FALSE,FALSE,FALSE,No Index,No Index
4819,2016-02-27,Heat,Udonis Haslem,illness (DTD),2004,2018,F-C,8-Jun,235,1980-06-09,University of Florida,FALSE,FALSE,FALSE,FALSE,No Index,No Index
4820,2016-02-27,Pelicans,Anthony Davis,right big toe injury (DTD),2013,2018,F-C,10-Jun,253,1993-03-11,University of Kentucky,FALSE,FALSE,FALSE,FALSE,No Index,No Index
4821,2016-02-28,76ers,Hollis Thompson,upper respiratory infection (DTD),2014,2017,G-F,8-Jun,206,1991-04-03,Georgetown University,FALSE,FALSE,FALSE,FALSE,No Index,No Index
4822,2016-02-28,Bucks,Steve Novak,sprained MCL in left knee (out for season),2007,2017,F,10-Jun,225,1983-06-13,Marquette University,TRUE,FALSE,FALSE,FALSE,Strain/Sprain,3175
4823,2016-02-28,Knicks,Arron Afflalo,knee injury (DTD),2008,2018,G,5-Jun,210,1985-10-15,"University of California, Los Angeles",FALSE,FALSE,FALSE,FALSE,No Index,No Index
4824,2016-02-28,Knicks,Lou Amundson,upper respiratory illness (DTD) (CBC Y),2007,2016,F,9-Jun,220,1982-12-07,"University of Nevada, Las Vegas",FALSE,FALSE,FALSE,FALSE,No Index,No Index
4825,2016-02-28,Raptors,Kyle Lowry,rest (DTD),2007,2018,G,Jun-00,205,1986-03-25,Villanova University,FALSE,FALSE,FALSE,FALSE,No Index,No Index
4826,2016-02-29,76ers,Jahlil Okafor,bruised right shin (DTD),2016,2018,C-F,11-Jun,275,1995-12-15,Duke University,FALSE,FALSE,FALSE,FALSE,No Index,No Index
4827,2016-02-29,Bucks,Michael Carter-Williams,patella tendinitis in left knee (DTD),2014,2018,G,6-Jun,190,1991-10-10,Syracuse University,FALSE,FALSE,FALSE,FALSE,No Index,No Index
4828,2016-02-29,Cavaliers,Kevin Love,sore leg (DTD),2009,2018,F,10-Jun,251,1988-09-07,"University of California, Los Angeles",FALSE,FALSE,FALSE,FALSE,No Index,No Index
4829,2016-02-29,Clippers,Luc Mbah a Moute,lacerated left eyelid (DTD),2009,2018,F,8-Jun,230,1986-09-09,"University of California, Los Angeles",FALSE,FALSE,FALSE,FALSE,No Index,No Index
4830,2016-02-29,Kings,Rudy Gay,strained right shoulder (DTD),2007,2018,F,8-Jun,230,1986-08-17,University of Connecticut,TRUE,FALSE,FALSE,FALSE,Strain/Sprain,3175
4831,2016-02-29,Kings,Seth Curry,sprained right foot (DTD),2014,2017,G,2-Jun,185,1990-08-23,Duke University,TRUE,FALSE,FALSE,FALSE,Strain/Sprain,3175
4832,2016-03-01,Warriors,Stephen Curry,left ankle injury (DTD),2010,2018,G,3-Jun,190,1988-03-14,Davidson College,FALSE,FALSE,FALSE,FALSE,No Index,No Index
4833,2016-03-02,76ers,Elton Brand,gastroenteritis (DTD) (CBC),2000,2016,F,8-Jun,275,1979-03-11,Duke University,FALSE,FALSE,FALSE,FALSE,No Index,No Index
4834,2016-03-02,Bucks,Michael Carter-Williams,patella tendinitis in left knee (DTD),2014,2018,G,6-Jun,190,1991-10-10,Syracuse University,FALSE,FALSE,FALSE,FALSE,No Index,No Index
4835,2016-03-02,Bulls,Taj Gibson,strained right hamstring (DTD),2010,2018,F,9-Jun,225,1985-06-24,University of Southern California,TRUE,FALSE,FALSE,FALSE,Strain/Sprain,3175
4836,2016-03-04,76ers,Kendall Marshall,upper respiratory infection (DTD),2013,2016,G,4-Jun,200,1991-08-19,University of North Carolina,FALSE,FALSE,FALSE,FALSE,No Index,No Index
4837,2016-03-04,76ers,Nerlens Noel,bruised right knee (DTD),2015,2018,C-F,11-Jun,228,1994-04-10,University of Kentucky,FALSE,FALSE,FALSE,FALSE,No Index,No Index
4838,2016-03-04,Bucks,Michael Carter-Williams,patella tendinitis in left knee (DTD),2014,2018,G,6-Jun,190,1991-10-10,Syracuse University,FALSE,FALSE,FALSE,FALSE,No Index,No Index
4839,2016-03-04,Lakers,Jordan Clarkson,knee injury (DTD),2015,2018,G,5-Jun,194,1992-06-07,University of Missouri,FALSE,FALSE,FALSE,FALSE,No Index,No Index
4840,2016-03-04,Pacers,Joe Young,knee injury (DTD),2016,2018,G,2-Jun,180,1992-06-27,University of Oregon,FALSE,FALSE,FALSE,FALSE,No Index,No Index
4841,2016-03-05,Kings,Kosta Koufos,food poisoning (DTD),2009,2018,C,Jul-00,265,1989-02-24,Ohio State University,FALSE,FALSE,FALSE,FALSE,No Index,No Index
4842,2016-03-05,Lakers,Anthony Brown,stress reaction in right foot (out for season),2016,2017,F-G,7-Jun,210,1992-10-10,Stanford University,FALSE,FALSE,FALSE,FALSE,No Index,No Index
4843,2016-03-05,Spurs,Danny Green,rest (DTD),2010,2018,G-F,6-Jun,215,1987-06-22,University of North Carolina,FALSE,FALSE,FALSE,FALSE,No Index,No Index
4844,2016-03-06,Bucks,Michael Carter-Williams,patella tendinitis in left knee (DTD),2014,2018,G,6-Jun,190,1991-10-10,Syracuse University,FALSE,FALSE,FALSE,FALSE,No Index,No Index
4845,2016-03-06,Pelicans,Luke Babbitt,bruised left shin (DTD),2011,2018,F,9-Jun,225,1989-06-20,"University of Nevada, Reno",FALSE,FALSE,FALSE,FALSE,No Index,No Index
4846,2016-03-06,Warriors,Andre Iguodala,sore/tight left hamstring (DTD),2005,2018,G-F,6-Jun,215,1984-01-28,University of Arizona,FALSE,FALSE,FALSE,FALSE,No Index,No Index
4847,2016-03-07,Bucks,Michael Carter-Williams,torn labrum in left hip (out for season),2014,2018,G,6-Jun,190,1991-10-10,Syracuse University,FALSE,FALSE,FALSE,FALSE,No Index,No Index
4848,2016-03-07,Bulls,Jimmy Butler,strained/swollen left knee (DTD),2012,2018,F-G,8-Jun,236,1989-09-14,Marquette University,TRUE,FALSE,FALSE,FALSE,Strain/Sprain,3175
4849,2016-03-07,Grizzlies,Chris Andersen,left shoulder subluxation (DTD),2002,2017,F-C,10-Jun,245,1978-07-07,Blinn College,FALSE,FALSE,FALSE,FALSE,No Index,No Index
4850,2016-03-07,Grizzlies,Matt Barnes,hamstring injury (DTD),2004,2017,F,7-Jun,226,1980-03-09,"University of California, Los Angeles",FALSE,FALSE,FALSE,FALSE,No Index,No Index
4851,2016-03-07,Grizzlies,Zach Randolph,sore right knee (DTD),2002,2018,F-C,9-Jun,260,1981-07-16,Michigan State University,FALSE,FALSE,FALSE,FALSE,No Index,No Index
4852,2016-03-07,Magic,Nikola Vucevic,strained right groin (DTD),2012,2018,C,Jul-00,260,1990-10-24,University of Southern California,TRUE,FALSE,FALSE,FALSE,Strain/Sprain,3175
4853,2016-03-07,Pacers,Lavoy Allen,sore left knee (DTD),2012,2017,F-C,9-Jun,260,1989-02-04,Temple University,FALSE,FALSE,FALSE,FALSE,No Index,No Index
4854,2016-03-07,Pelicans,Eric Gordon,fractured right ring finger (out for season),2009,2018,G,4-Jun,215,1988-12-25,Indiana University,FALSE,FALSE,TRUE,FALSE,Arm Fracture,7666
4855,2016-03-07,Wizards,Bradley Beal,sore hip (DTD),2013,2018,G,5-Jun,207,1993-06-28,University of Florida,FALSE,FALSE,FALSE,FALSE,No Index,No Index
4856,2016-03-08,Bulls,Bobby Portis,swollen eye (DTD),2016,2018,F,11-Jun,230,1995-02-10,University of Arkansas,FALSE,FALSE,FALSE,FALSE,No Index,No Index
4857,2016-03-08,Knicks,Lance Thomas,sprained MCL in left knee (out for season),2012,2018,F,8-Jun,235,1988-04-24,Duke University,TRUE,FALSE,FALSE,FALSE,Strain/Sprain,3175
4858,2016-03-08,Pelicans,Eric Gordon,surgery to repair fractured right ring finger (out for season),2009,2018,G,4-Jun,215,1988-12-25,Indiana University,FALSE,FALSE,TRUE,FALSE,Arm Fracture,7666
4859,2016-03-09,Bucks,Michael Carter-Williams,recovering from surgery on left hip to repair torn labrum (out for season),2014,2018,G,6-Jun,190,1991-10-10,Syracuse University,FALSE,FALSE,FALSE,FALSE,No Index,No Index
4860,2016-03-09,Bucks,O.J. Mayo,stomach virus (DTD),2009,2016,G,5-Jun,210,1987-11-05,University of Southern California,FALSE,FALSE,FALSE,FALSE,No Index,No Index
4861,2016-03-09,Grizzlies,Mario Chalmers,ruptured right Achilles tendon (out for season),2009,2018,G,2-Jun,190,1986-05-19,University of Kansas,FALSE,FALSE,FALSE,FALSE,No Index,No Index
4862,2016-03-09,Jazz,Rodney Hood,sore lower back (DTD),2015,2018,G-F,8-Jun,206,1992-10-20,Duke University,FALSE,FALSE,FALSE,FALSE,No Index,No Index
4863,2016-03-09,Kings,Ben McLemore,fractured right ring finger (DTD),2014,2018,G,5-Jun,195,1993-02-11,University of Kansas,FALSE,FALSE,TRUE,FALSE,Arm Fracture,7666
4864,2016-03-09,Knicks,Arron Afflalo,strained right abdominal muscle (DTD),2008,2018,G,5-Jun,210,1985-10-15,"University of California, Los Angeles",TRUE,FALSE,FALSE,FALSE,Strain/Sprain,3175
4865,2016-03-10,Bucks,Michael Carter-Williams,surgery on left hip to repair torn labrum (out for season),2014,2018,G,6-Jun,190,1991-10-10,Syracuse University,FALSE,FALSE,FALSE,FALSE,No Index,No Index
4866,2016-03-10,Cavaliers,Kevin Love,left knee injury (DTD),2009,2018,F,10-Jun,251,1988-09-07,"University of California, Los Angeles",FALSE,FALSE,FALSE,FALSE,No Index,No Index
4867,2016-03-10,Bucks,O.J. Mayo,fractured right ankle (out for season),2009,2016,G,5-Jun,210,1987-11-05,University of Southern California,FALSE,FALSE,FALSE,TRUE,Leg Fracture,3403
4868,2016-03-11,Bulls,Derrick Rose,strained left abductor (P) / adductor (CBC Y) (DTD),2009,2018,G,3-Jun,190,1988-10-04,University of Memphis,TRUE,FALSE,FALSE,FALSE,Strain/Sprain,3175
4869,2016-03-11,Clippers,Paul Pierce,sore right big toe (DTD),1999,2017,F-G,7-Jun,235,1977-10-13,University of Kansas,FALSE,FALSE,FALSE,FALSE,No Index,No Index
4870,2016-03-11,Magic,Elfrid Payton,sprained right elbow (DTD),2015,2018,G,4-Jun,185,1994-02-22,University of Louisiana at Lafayette,TRUE,FALSE,FALSE,FALSE,Strain/Sprain,3175
4871,2016-03-12,76ers,Jerami Grant,concussion (DTD),2015,2018,F,8-Jun,210,1994-03-12,Syracuse University,FALSE,FALSE,FALSE,FALSE,No Index,No Index
4872,2016-03-12,76ers,Richaun Holmes,strained right Achilles tendon (DTD),2016,2018,F-C,10-Jun,245,1993-10-15,Bowling Green State University,TRUE,FALSE,FALSE,FALSE,Strain/Sprain,3175
4873,2016-03-12,76ers,Robert Covington,concussion (DTD),2014,2018,F,9-Jun,215,1990-12-14,Tennessee State University,FALSE,FALSE,FALSE,FALSE,No Index,No Index
4874,2016-03-12,Grizzlies,Vince Carter,strained left calf (DTD),1999,2018,G-F,6-Jun,220,1977-01-26,University of North Carolina,TRUE,FALSE,FALSE,FALSE,Strain/Sprain,3175
4875,2016-03-12,Heat,Dwyane Wade,thigh injury (DTD),2004,2018,G,4-Jun,220,1982-01-17,Marquette University,FALSE,FALSE,FALSE,FALSE,No Index,No Index
4876,2016-03-12,Pacers,Ty Lawson,sprained left foot (DTD),2010,2017,G,11-May,195,1987-11-03,University of North Carolina,TRUE,FALSE,FALSE,FALSE,Strain/Sprain,3175
4877,2016-03-12,Rockets,Sam Dekker,sore back (out for season),2016,2018,F,9-Jun,230,1994-05-06,University of Wisconsin,FALSE,FALSE,FALSE,FALSE,No Index,No Index
4878,2016-03-12,Warriors,Andre Iguodala,sprained left ankle (DTD),2005,2018,G-F,6-Jun,215,1984-01-28,University of Arizona,TRUE,FALSE,FALSE,FALSE,Strain/Sprain,3175
4879,2016-03-13,Nets,Wayne Ellington,upper respiratory infection (DTD),2010,2018,G,4-Jun,200,1987-10-29,University of North Carolina,FALSE,FALSE,FALSE,FALSE,No Index,No Index
4880,2016-03-13,Pacers,Ty Lawson,sprained left foot (DTD),2010,2017,G,11-May,195,1987-11-03,University of North Carolina,TRUE,FALSE,FALSE,FALSE,Strain/Sprain,3175
4881,2016-03-14,Celtics,Jae Crowder,sprained right ankle (DTD),2013,2018,F,6-Jun,235,1990-07-06,Marquette University,TRUE,FALSE,FALSE,FALSE,Strain/Sprain,3175
4882,2016-03-14,Grizzlies,Lance Stephenson,sprained right wrist (DTD),2011,2018,G-F,5-Jun,230,1990-09-05,University of Cincinnati,TRUE,FALSE,FALSE,FALSE,Strain/Sprain,3175
4883,2016-03-14,Jazz,Gordon Hayward,plantar faciitis in right foot (DTD),2011,2018,F-G,8-Jun,226,1990-03-23,Butler University,FALSE,FALSE,FALSE,FALSE,No Index,No Index
4884,2016-03-14,Mavericks,Jeremy Evans,right shoulder injury (DTD) (CBC Y),2011,2016,F,9-Jun,200,1987-10-24,Western Kentucky University,FALSE,FALSE,FALSE,FALSE,No Index,No Index
4885,2016-03-14,Nets,Willie Reed,sore left knee (DTD),2016,2018,F-C,10-Jun,220,1990-05-16,Saint Louis University,FALSE,FALSE,FALSE,FALSE,No Index,No Index
4886,2016-03-14,Hornets,Spencer Hawes,strained lower back (DTD),2008,2017,C-F,1-Jul,245,1988-04-28,University of Washington,TRUE,FALSE,FALSE,FALSE,Strain/Sprain,3175
4887,2016-03-15,Lakers,Brandon Bass,corneal abrasion in right eye (DTD),2006,2017,F,8-Jun,250,1985-04-30,Louisiana State University,FALSE,FALSE,FALSE,FALSE,No Index,No Index
4888,2016-03-15,Pacers,Ty Lawson,sprained left foot (DTD),2010,2017,G,11-May,195,1987-11-03,University of North Carolina,TRUE,FALSE,FALSE,FALSE,Strain/Sprain,3175
4889,2016-03-15,Raptors,DeMar DeRozan,rest (DTD),2010,2018,G-F,7-Jun,221,1989-08-07,University of Southern California,FALSE,FALSE,FALSE,FALSE,No Index,No Index
4890,2016-03-16,Blazers,Meyers Leonard,dislocated left shoulder (out for season),2013,2018,C-F,1-Jul,245,1992-02-27,University of Illinois at Urbana-Champaign,FALSE,TRUE,FALSE,FALSE,Dislocation,4575
4891,2016-03-16,Bulls,Cameron Bairstow,back injury (DTD),2015,2016,F-C,9-Jun,250,1990-12-07,University of New Mexico,FALSE,FALSE,FALSE,FALSE,No Index,No Index
